##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-14 10:59:10
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                   1.25000000E+02    2.50000000E+01    2.62659929E-01    4.47163460E-01    0.00000000E+00    1.38777878E-17   -2.74936467E-01   -3.31725173E+02   -2.74936467E-01   
                   1.30000000E+02    2.50000000E+01    2.39997915E-01    4.09498043E-01    0.00000000E+00    0.00000000E+00   -1.04420387E+00   -1.00000000E+03   -1.04420387E+00   
                   1.35000000E+02    2.50000000E+01    2.16253075E-01    3.69857945E-01   -1.38777878E-17   -2.77555756E-17   -1.93379025E+00   -3.24735473E+02   -1.93379025E+00   
                   1.40000000E+02    2.50000000E+01    1.91858215E-01    3.28933980E-01    6.93889390E-18    1.38777878E-17   -2.95768384E+00   -3.30756073E+02   -2.95768384E+00   
                   1.45000000E+02    2.50000000E+01    1.67176192E-01    2.87311854E-01    0.00000000E+00    0.00000000E+00   -4.13811285E+00   -1.00000000E+03   -4.13811285E+00   
                   1.50000000E+02    2.50000000E+01    1.42489087E-01    2.45455020E-01   -6.93889390E-18    0.00000000E+00   -5.51085176E+00   -3.37745773E+02   -5.51085176E+00   
                   1.55000000E+02    2.50000000E+01    1.17994115E-01    2.03697855E-01    6.93889390E-18    0.00000000E+00   -7.13527078E+00   -3.37745773E+02   -7.13527078E+00   
                   1.60000000E+02    2.50000000E+01    9.38055999E-02    1.62248199E-01   -6.93889390E-18    0.00000000E+00   -9.11554185E+00   -3.37745773E+02   -9.11554185E+00   
                   1.65000000E+02    2.50000000E+01    6.99620297E-02    1.21197807E-01   -3.46944695E-18   -6.93889390E-18   -1.16526537E+01   -3.36776673E+02   -1.16526537E+01   
                   1.70000000E+02    2.50000000E+01    4.64371104E-02    8.05390501E-02   -3.46944695E-18   -3.46944695E-18   -1.52049608E+01   -3.40756073E+02   -1.52049608E+01   
                   1.75000000E+02    2.50000000E+01    2.31537464E-02    4.01862249E-02    0.00000000E+00    0.00000000E+00   -2.12451157E+01   -1.00000000E+03   -2.12451157E+01   
                   1.80000000E+02    2.50000000E+01    3.24614777E-17    5.63547588E-17    0.00000000E+00    0.00000000E+00   -3.18308578E+02   -1.00000000E+03   -3.18308578E+02   
                  -1.80000000E+02    3.00000000E+01   -3.24614777E-17   -5.63547588E-17    0.00000000E+00   -3.08148791E-33   -3.18308578E+02   -6.44796368E+02   -3.18308578E+02   
                  -1.75000000E+02    3.00000000E+01   -2.31537559E-02   -4.01862202E-02    0.00000000E+00    3.46944695E-18   -2.12451156E+01   -3.43766373E+02   -2.12451156E+01   
                  -1.70000000E+02    3.00000000E+01   -4.64371385E-02   -8.05390360E-02    0.00000000E+00    0.00000000E+00   -1.52049606E+01   -1.00000000E+03   -1.52049606E+01   
                  -1.65000000E+02    3.00000000E+01   -6.99620641E-02   -1.21197789E-01    0.00000000E+00    0.00000000E+00   -1.16526536E+01   -1.00000000E+03   -1.16526536E+01   
                  -1.60000000E+02    3.00000000E+01   -9.38056153E-02   -1.62248192E-01    0.00000000E+00    1.38777878E-17   -9.11554178E+00   -3.31725173E+02   -9.11554178E+00   
                  -1.55000000E+02    3.00000000E+01   -1.17994093E-01   -2.03697868E-01    0.00000000E+00    1.38777878E-17   -7.13527077E+00   -3.31725173E+02   -7.13527077E+00   
                  -1.50000000E+02    3.00000000E+01   -1.42489035E-01   -2.45455050E-01    0.00000000E+00    0.00000000E+00   -5.51085175E+00   -1.00000000E+03   -5.51085175E+00   
                  -1.45000000E+02    3.00000000E+01   -1.67176141E-01   -2.87311885E-01    0.00000000E+00    0.00000000E+00   -4.13811281E+00   -1.00000000E+03   -4.13811281E+00   
                  -1.40000000E+02    3.00000000E+01   -1.91858196E-01   -3.28933995E-01    0.00000000E+00    0.00000000E+00   -2.95768377E+00   -1.00000000E+03   -2.95768377E+00   
                  -1.35000000E+02    3.00000000E+01   -2.16253097E-01   -3.69857937E-01    1.38777878E-17    0.00000000E+00   -1.93379017E+00   -3.31725173E+02   -1.93379017E+00   
                  -1.30000000E+02    3.00000000E+01   -2.39997955E-01   -4.09498025E-01    0.00000000E+00   -2.77555756E-17   -1.04420378E+00   -3.25704573E+02   -1.04420378E+00   
                  -1.25000000E+02    3.00000000E+01   -2.62659940E-01   -4.47163462E-01   -1.38777878E-17   -1.38777878E-17   -2.74936354E-01   -3.28714873E+02   -2.74936354E-01   
                  -1.20000000E+02    3.00000000E+01   -2.83753992E-01   -4.82085963E-01   -6.93889390E-18   -1.38777878E-17    3.82800035E-01   -3.30756073E+02    3.82800035E-01   
                  -1.15000000E+02    3.00000000E+01   -3.02766861E-01   -5.13457005E-01    0.00000000E+00    0.00000000E+00    9.34446154E-01   -1.00000000E+03    9.34446154E-01   
                  -1.10000000E+02    3.00000000E+01   -3.19186146E-01   -5.40472620E-01    0.00000000E+00    1.38777878E-17    1.38327929E+00   -3.31725173E+02    1.38327929E+00   
                  -1.05000000E+02    3.00000000E+01   -3.32532243E-01   -5.62382546E-01    0.00000000E+00    0.00000000E+00    1.73119373E+00   -1.00000000E+03    1.73119373E+00   
                  -1.00000000E+02    3.00000000E+01   -3.42390518E-01   -5.78539582E-01    0.00000000E+00    0.00000000E+00    1.97922358E+00   -1.00000000E+03    1.97922358E+00   
                  -9.50000000E+01    3.00000000E+01   -3.48440668E-01   -5.88444543E-01    0.00000000E+00    0.00000000E+00    2.12789063E+00   -1.00000000E+03    2.12789063E+00   
                  -9.00000000E+01    3.00000000E+01   -3.50480292E-01   -5.91782304E-01    0.00000000E+00   -3.08148791E-33    2.17742608E+00   -6.44796368E+02    2.17742608E+00   
                  -8.50000000E+01    3.00000000E+01   -3.48440170E-01   -5.88445124E-01    0.00000000E+00    0.00000000E+00    2.12789376E+00   -1.00000000E+03    2.12789376E+00   
                  -8.00000000E+01    3.00000000E+01   -3.42389546E-01   -5.78540718E-01    0.00000000E+00    0.00000000E+00    1.97922982E+00   -1.00000000E+03    1.97922982E+00   
                  -7.50000000E+01    3.00000000E+01   -3.32530842E-01   -5.62384188E-01    0.00000000E+00   -1.38777878E-17    1.73120304E+00   -3.31725173E+02    1.73120304E+00   
                  -7.00000000E+01    3.00000000E+01   -3.19184380E-01   -5.40474696E-01    6.93889390E-18    1.38777878E-17    1.38329160E+00   -3.30756073E+02    1.38329160E+00   
                  -6.50000000E+01    3.00000000E+01   -3.02764808E-01   -5.13459429E-01    0.00000000E+00    0.00000000E+00    9.34461385E-01   -1.00000000E+03    9.34461385E-01   
                  -6.00000000E+01    3.00000000E+01   -2.83751737E-01   -4.82088639E-01    6.93889390E-18    1.38777878E-17    3.82818085E-01   -3.30756073E+02    3.82818085E-01   
                  -5.50000000E+01    3.00000000E+01   -2.62657572E-01   -4.47166289E-01    0.00000000E+00    0.00000000E+00   -2.74915609E-01   -1.00000000E+03   -2.74915609E-01   
                  -5.00000000E+01    3.00000000E+01   -2.39995560E-01   -4.09500905E-01    0.00000000E+00    1.38777878E-17   -1.04418048E+00   -3.31725173E+02   -1.04418048E+00   
                  -4.50000000E+01    3.00000000E+01   -2.16250753E-01   -3.69860775E-01    0.00000000E+00    0.00000000E+00   -1.93376449E+00   -1.00000000E+03   -1.93376449E+00   
                  -4.00000000E+01    3.00000000E+01   -1.91855973E-01   -3.28936706E-01   -1.38777878E-17    1.38777878E-17   -2.95765589E+00   -3.28714873E+02   -2.95765589E+00   
                  -3.50000000E+01    3.00000000E+01   -1.67174098E-01   -2.87314397E-01    0.00000000E+00   -1.38777878E-17   -4.13808294E+00   -3.31725173E+02   -4.13808294E+00   
                  -3.00000000E+01    3.00000000E+01   -1.42487218E-01   -2.45457301E-01    0.00000000E+00   -1.38777878E-17   -5.51082010E+00   -3.31725173E+02   -5.51082010E+00   
                  -2.50000000E+01    3.00000000E+01   -1.17992538E-01   -2.03699808E-01    0.00000000E+00    0.00000000E+00   -7.13523758E+00   -1.00000000E+03   -7.13523758E+00   
                  -2.00000000E+01    3.00000000E+01   -9.38043474E-02   -1.62249784E-01    0.00000000E+00    0.00000000E+00   -9.11550731E+00   -1.00000000E+03   -9.11550731E+00   
                  -1.50000000E+01    3.00000000E+01   -6.99611010E-02   -1.21199005E-01   -3.46944695E-18   -6.93889390E-18   -1.16526181E+01   -3.36776673E+02   -1.16526181E+01   
                  -1.00000000E+01    3.00000000E+01   -4.64364912E-02   -8.05398565E-02    0.00000000E+00   -6.93889390E-18   -1.52049244E+01   -3.37745773E+02   -1.52049244E+01   
                  -5.00000000E+00    3.00000000E+01   -2.31534309E-02   -4.01866333E-02    0.00000000E+00   -3.46944695E-18   -2.12450789E+01   -3.43766373E+02   -2.12450789E+01   
                   0.00000000E+00    3.00000000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -1.00000000E+03   -1.00000000E+03   -1.00000000E+03   
                   5.00000000E+00    3.00000000E+01    2.31534212E-02    4.01866380E-02    1.73472348E-18    0.00000000E+00   -2.12450791E+01   -3.49786973E+02   -2.12450791E+01   
                   1.00000000E+01    3.00000000E+01    4.64364627E-02    8.05398703E-02    0.00000000E+00    0.00000000E+00   -1.52049246E+01   -1.00000000E+03   -1.52049246E+01   
                   1.50000000E+01    3.00000000E+01    6.99610663E-02    1.21199022E-01    3.46944695E-18    6.93889390E-18   -1.16526183E+01   -3.36776673E+02   -1.16526183E+01   
                   2.00000000E+01    3.00000000E+01    9.38043328E-02    1.62249790E-01    0.00000000E+00    0.00000000E+00   -9.11550741E+00   -1.00000000E+03   -9.11550741E+00   
                   2.50000000E+01    3.00000000E+01    1.17992562E-01    2.03699795E-01    0.00000000E+00    1.38777878E-17   -7.13523756E+00   -3.31725173E+02   -7.13523756E+00   
                   3.00000000E+01    3.00000000E+01    1.42487273E-01    2.45457273E-01    0.00000000E+00    0.00000000E+00   -5.51081999E+00   -1.00000000E+03   -5.51081999E+00   
                   3.50000000E+01    3.00000000E+01    1.67174152E-01    2.87314371E-01    0.00000000E+00    1.38777878E-17   -4.13808282E+00   -3.31725173E+02   -4.13808282E+00   
                   4.00000000E+01    3.00000000E+01    1.91855993E-01    3.28936699E-01    0.00000000E+00   -1.38777878E-17   -2.95765581E+00   -3.31725173E+02   -2.95765581E+00   
                   4.50000000E+01    3.00000000E+01    2.16250727E-01    3.69860791E-01    1.38777878E-17    1.38777878E-17   -1.93376447E+00   -3.28714873E+02   -1.93376447E+00   
                   5.00000000E+01    3.00000000E+01    2.39995512E-01    4.09500930E-01   -1.38777878E-17   -1.38777878E-17   -1.04418052E+00   -3.28714873E+02   -1.04418052E+00   
                   5.50000000E+01    3.00000000E+01    2.62657550E-01    4.47166298E-01    0.00000000E+00   -1.38777878E-17   -2.74915662E-01   -3.31725173E+02   -2.74915662E-01   
                   6.00000000E+01    3.00000000E+01    2.83751783E-01    4.82088610E-01   -1.38777878E-17   -1.38777878E-17    3.82818045E-01   -3.28714873E+02    3.82818045E-01   
                   6.50000000E+01    3.00000000E+01    3.02764934E-01    5.13459354E-01    6.93889390E-18    0.00000000E+00    9.34461371E-01   -3.37745773E+02    9.34461371E-01   
                   7.00000000E+01    3.00000000E+01    3.19184564E-01    5.40474588E-01    0.00000000E+00    0.00000000E+00    1.38329160E+00   -1.00000000E+03    1.38329160E+00   
                   7.50000000E+01    3.00000000E+01    3.32531041E-01    5.62384071E-01   -6.93889390E-18    0.00000000E+00    1.73120305E+00   -3.37745773E+02    1.73120305E+00   
                   8.00000000E+01    3.00000000E+01    3.42389724E-01    5.78540614E-01    0.00000000E+00    6.93889390E-18    1.97922982E+00   -3.37745773E+02    1.97922982E+00   
                   8.50000000E+01    3.00000000E+01    3.48440315E-01    5.88445037E-01    0.00000000E+00   -3.46944695E-18    2.12789376E+00   -3.43766373E+02    2.12789376E+00   
                   9.00000000E+01    3.00000000E+01    3.50480423E-01    5.91782226E-01    0.00000000E+00    0.00000000E+00    2.17742607E+00   -1.00000000E+03    2.17742607E+00   
                   9.50000000E+01    3.00000000E+01    3.48440813E-01    5.88444456E-01    0.00000000E+00    0.00000000E+00    2.12789063E+00   -1.00000000E+03    2.12789063E+00   
                   1.00000000E+02    3.00000000E+01    3.42390696E-01    5.78539477E-01    3.46944695E-18    0.00000000E+00    1.97922359E+00   -3.43766373E+02    1.97922359E+00   
                   1.05000000E+02    3.00000000E+01    3.32532442E-01    5.62382430E-01    0.00000000E+00    0.00000000E+00    1.73119375E+00   -1.00000000E+03    1.73119375E+00   
                   1.10000000E+02    3.00000000E+01    3.19186329E-01    5.40472512E-01    0.00000000E+00    0.00000000E+00    1.38327929E+00   -1.00000000E+03    1.38327929E+00   
                   1.15000000E+02    3.00000000E+01    3.02766987E-01    5.13456930E-01   -6.93889390E-18    0.00000000E+00    9.34446140E-01   -3.37745773E+02    9.34446140E-01   
                   1.20000000E+02    3.00000000E+01    2.83754037E-01    4.82085934E-01    6.93889390E-18    0.00000000E+00    3.82799995E-01   -3.37745773E+02    3.82799995E-01   
                   1.25000000E+02    3.00000000E+01    2.62659918E-01    4.47163471E-01   -1.38777878E-17    1.38777878E-17   -2.74936406E-01   -3.28714873E+02   -2.74936406E-01   
                   1.30000000E+02    3.00000000E+01    2.39997908E-01    4.09498051E-01    0.00000000E+00    1.38777878E-17   -1.04420381E+00   -3.31725173E+02   -1.04420381E+00   
                   1.35000000E+02    3.00000000E+01    2.16253071E-01    3.69857953E-01    0.00000000E+00    0.00000000E+00   -1.93379015E+00   -1.00000000E+03   -1.93379015E+00   
                   1.40000000E+02    3.00000000E+01    1.91858216E-01    3.28933987E-01   -1.38777878E-17   -1.38777878E-17   -2.95768369E+00   -3.28714873E+02   -2.95768369E+00   
                   1.45000000E+02    3.00000000E+01    1.67176195E-01    2.87311859E-01   -6.93889390E-18   -1.38777878E-17   -4.13811270E+00   -3.30756073E+02   -4.13811270E+00   
                   1.50000000E+02    3.00000000E+01    1.42489090E-01    2.45455022E-01    6.93889390E-18   -1.38777878E-17   -5.51085165E+00   -3.30756073E+02   -5.51085165E+00   
                   1.55000000E+02    3.00000000E+01    1.17994117E-01    2.03697855E-01    0.00000000E+00   -1.38777878E-17   -7.13527075E+00   -3.31725173E+02   -7.13527075E+00   
                   1.60000000E+02    3.00000000E+01    9.38056007E-02    1.62248198E-01   -6.93889390E-18    0.00000000E+00   -9.11554188E+00   -3.37745773E+02   -9.11554188E+00   
                   1.65000000E+02    3.00000000E+01    6.99620294E-02    1.21197806E-01    0.00000000E+00    6.93889390E-18   -1.16526538E+01   -3.37745773E+02   -1.16526538E+01   
                   1.70000000E+02    3.00000000E+01    4.64371100E-02    8.05390498E-02    0.00000000E+00    0.00000000E+00   -1.52049608E+01   -1.00000000E+03   -1.52049608E+01   
                   1.75000000E+02    3.00000000E+01    2.31537462E-02    4.01862249E-02   -1.73472348E-18    0.00000000E+00   -2.12451157E+01   -3.49786973E+02   -2.12451157E+01   
                   1.80000000E+02    3.00000000E+01    3.24614777E-17    5.63547588E-17    0.00000000E+00    3.08148791E-33   -3.18308578E+02   -6.44796368E+02   -3.18308578E+02   
                  -1.80000000E+02    3.50000000E+01   -3.24614777E-17   -5.63547588E-17    0.00000000E+00    0.00000000E+00   -3.18308578E+02   -1.00000000E+03   -3.18308578E+02   
                  -1.75000000E+02    3.50000000E+01   -2.31537560E-02   -4.01862201E-02    1.73472348E-18   -3.46944695E-18   -2.12451156E+01   -3.42797272E+02   -2.12451156E+01   
                  -1.70000000E+02    3.50000000E+01   -4.64371385E-02   -8.05390356E-02   -6.93889390E-18   -6.93889390E-18   -1.52049606E+01   -3.34735473E+02   -1.52049606E+01   
                  -1.65000000E+02    3.50000000E+01   -6.99620636E-02   -1.21197789E-01   -6.93889390E-18    0.00000000E+00   -1.16526536E+01   -3.37745773E+02   -1.16526536E+01   
                  -1.60000000E+02    3.50000000E+01   -9.38056142E-02   -1.62248192E-01    6.93889390E-18    0.00000000E+00   -9.11554180E+00   -3.37745773E+02   -9.11554180E+00   
                  -1.55000000E+02    3.50000000E+01   -1.17994092E-01   -2.03697870E-01   -6.93889390E-18    0.00000000E+00   -7.13527074E+00   -3.37745773E+02   -7.13527074E+00   
                  -1.50000000E+02    3.50000000E+01   -1.42489035E-01   -2.45455053E-01    0.00000000E+00    0.00000000E+00   -5.51085166E+00   -1.00000000E+03   -5.51085166E+00   
