##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-18 11:10:03
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                   1.75000000E+02    5.00000000E+00   -3.04296441E-02   -5.13802262E-02    3.49141011E-01    5.89521982E-01   -1.90498972E+01    2.14418268E+00    2.17704756E+00   
                   1.80000000E+02    5.00000000E+00   -3.05463480E-02   -5.15772163E-02    3.49146356E-01    5.89530280E-01   -1.90166566E+01    2.14430773E+00    2.17742321E+00   
                  -1.80000000E+02    1.00000000E+01   -6.08602199E-02   -1.02761899E-01    3.45155459E-01    5.82791689E-01   -1.30291722E+01    2.04445238E+00    2.17742321E+00   
                  -1.75000000E+02    1.00000000E+01   -6.06249411E-02   -1.02365188E-01    3.45134467E-01    5.82759407E-01   -1.30627811E+01    2.04395900E+00    2.17593495E+00   
                  -1.70000000E+02    1.00000000E+01   -5.99211354E-02   -1.01178430E-01    3.45072066E-01    5.82663356E-01   -1.31641042E+01    2.04249121E+00    2.17151144E+00   
                  -1.65000000E+02    1.00000000E+01   -5.87548869E-02   -9.92117922E-02    3.44970093E-01    5.82506460E-01   -1.33346562E+01    2.04009283E+00    2.16428240E+00   
                  -1.60000000E+02    1.00000000E+01   -5.71362384E-02   -9.64820545E-02    3.44831600E-01    5.82293518E-01   -1.35770722E+01    2.03683602E+00    2.15446084E+00   
                  -1.55000000E+02    1.00000000E+01   -5.50790394E-02   -9.30123539E-02    3.44660786E-01    5.82031049E-01   -1.38952910E+01    2.03281933E+00    2.14233742E+00   
                  -1.50000000E+02    1.00000000E+01   -5.26007376E-02   -8.88318458E-02    3.44462882E-01    5.81727083E-01   -1.42948472E+01    2.02816473E+00    2.12827258E+00   
                  -1.45000000E+02    1.00000000E+01   -4.97221209E-02   -8.39752924E-02    3.44243981E-01    5.81390906E-01   -1.47833204E+01    2.02301381E+00    2.11268637E+00   
                  -1.40000000E+02    1.00000000E+01   -4.64670224E-02   -7.84825965E-02    3.44010823E-01    5.81032767E-01   -1.53710219E+01    2.01752333E+00    2.09604648E+00   
                  -1.35000000E+02    1.00000000E+01   -4.28620022E-02   -7.23982976E-02    3.43770559E-01    5.80663571E-01   -1.60720642E+01    2.01186032E+00    2.07885461E+00   
                  -1.30000000E+02    1.00000000E+01   -3.89360223E-02   -6.57710469E-02    3.43530510E-01    5.80294544E-01   -1.69060778E+01    2.00619688E+00    2.06163164E+00   
                  -1.25000000E+02    1.00000000E+01   -3.47201236E-02   -5.86530781E-02    3.43297934E-01    5.79936891E-01   -1.79010936E+01    2.00070498E+00    2.04490198E+00   
                  -1.20000000E+02    1.00000000E+01   -3.02471150E-02   -5.10996877E-02    3.43079827E-01    5.79601459E-01   -1.90986732E+01    1.99555127E+00    2.02917760E+00   
                  -1.15000000E+02    1.00000000E+01   -2.55512793E-02   -4.31687390E-02    3.42882736E-01    5.79298404E-01   -2.05637673E+01    1.99089213E+00    2.01494215E+00   
                  -1.10000000E+02    1.00000000E+01   -2.06680981E-02   -3.49201970E-02    3.42712590E-01    5.79036885E-01   -2.24057218E+01    1.98686913E+00    2.00263568E+00   
                  -1.05000000E+02    1.00000000E+01   -1.56339992E-02   -2.64157005E-02    3.42574541E-01    5.78824800E-01   -2.48300952E+01    1.98360478E+00    1.99264049E+00   
                  -1.00000000E+02    1.00000000E+01   -1.04861262E-02   -1.77181707E-02    3.42472797E-01    5.78668552E-01   -2.82990212E+01    1.98119881E+00    1.98526848E+00   
                  -9.50000000E+01    1.00000000E+01   -5.26213314E-03   -8.89145515E-03    3.42410483E-01    5.78572867E-01   -3.42879794E+01    1.97972504E+00    1.98075060E+00   
                  -9.00000000E+01    1.00000000E+01    3.69675003E-18    6.24645340E-18    3.42389516E-01    5.78540647E-01   -3.37354779E+02    1.97922883E+00    1.97922883E+00   
                  -8.50000000E+01    1.00000000E+01    5.26213383E-03    8.89145532E-03    3.42410529E-01    5.78572878E-01   -3.42879790E+01    1.97972546E+00    1.98075102E+00   
                  -8.00000000E+01    1.00000000E+01    1.04861280E-02    1.77181717E-02    3.42472856E-01    5.78668585E-01   -2.82990204E+01    1.98119956E+00    1.98526923E+00   
                  -7.50000000E+01    1.00000000E+01    1.56340005E-02    2.64157033E-02    3.42574570E-01    5.78824862E-01   -2.48300943E+01    1.98360566E+00    1.99264137E+00   
                  -7.00000000E+01    1.00000000E+01    2.06680965E-02    3.49202017E-02    3.42712563E-01    5.79036963E-01   -2.24057211E+01    1.98686982E+00    2.00263637E+00   
                  -6.50000000E+01    1.00000000E+01    2.55512739E-02    4.31687432E-02    3.42882663E-01    5.79298461E-01   -2.05637671E+01    1.99089229E+00    2.01494231E+00   
                  -6.00000000E+01    1.00000000E+01    3.02471085E-02    5.10996872E-02    3.43079753E-01    5.79601454E-01   -1.90986738E+01    1.99555073E+00    2.02917706E+00   
                  -5.50000000E+01    1.00000000E+01    3.47201217E-02    5.86530696E-02    3.43297915E-01    5.79936807E-01   -1.79010946E+01    2.00070393E+00    2.04490092E+00   
                  -5.00000000E+01    1.00000000E+01    3.89360296E-02    6.57710316E-02    3.43530575E-01    5.80294408E-01   -1.69060788E+01    2.00619580E+00    2.06163056E+00   
                  -4.50000000E+01    1.00000000E+01    4.28620180E-02    7.23982825E-02    3.43770686E-01    5.80663450E-01   -1.60720647E+01    2.01185981E+00    2.07885410E+00   
                  -4.00000000E+01    1.00000000E+01    4.64670385E-02    7.84825918E-02    3.44010942E-01    5.81032732E-01   -1.53710215E+01    2.01752372E+00    2.09604687E+00   
                  -3.50000000E+01    1.00000000E+01    4.97221250E-02    8.39753046E-02    3.44244009E-01    5.81390990E-01   -1.47833193E+01    2.02301493E+00    2.11268749E+00   
                  -3.00000000E+01    1.00000000E+01    5.26007205E-02    8.88318722E-02    3.44462770E-01    5.81727256E-01   -1.42948460E+01    2.02816591E+00    2.12827376E+00   
                  -2.50000000E+01    1.00000000E+01    5.50790028E-02    9.30123817E-02    3.44660558E-01    5.82031223E-01   -1.38952906E+01    2.03281976E+00    2.14233785E+00   
                  -2.00000000E+01    1.00000000E+01    5.71361972E-02    9.64820668E-02    3.44831351E-01    5.82293592E-01   -1.35770730E+01    2.03683521E+00    2.15446003E+00   
                  -1.50000000E+01    1.00000000E+01    5.87548630E-02    9.92117776E-02    3.44969953E-01    5.82506374E-01   -1.33346581E+01    2.04009096E+00    2.16428053E+00   
                  -1.00000000E+01    1.00000000E+01    5.99211466E-02    1.01178390E-01    3.45072130E-01    5.82663125E-01   -1.31641063E+01    2.04248909E+00    2.17150931E+00   
                  -5.00000000E+00    1.00000000E+01    6.06249904E-02    1.02365137E-01    3.45134748E-01    5.82759117E-01   -1.30627824E+01    2.04395764E+00    2.17593359E+00   
                   0.00000000E+00    1.00000000E+01    6.08602916E-02    1.02761858E-01    3.45155866E-01    5.82791456E-01   -1.30291721E+01    2.04445247E+00    2.17742329E+00   
                   5.00000000E+00    1.00000000E+01    6.06250033E-02    1.02365143E-01    3.45134821E-01    5.82759147E-01   -1.30627816E+01    2.04395845E+00    2.17593440E+00   
                   1.00000000E+01    1.00000000E+01    5.99211692E-02    1.01178391E-01    3.45072261E-01    5.82663133E-01   -1.31641054E+01    2.04249004E+00    2.17151026E+00   
                   1.50000000E+01    1.00000000E+01    5.87548917E-02    9.92117623E-02    3.44970121E-01    5.82506284E-01   -1.33346579E+01    2.04009107E+00    2.16428065E+00   
                   2.00000000E+01    1.00000000E+01    5.71362316E-02    9.64820246E-02    3.44831559E-01    5.82293337E-01   -1.35770745E+01    2.03683376E+00    2.15445858E+00   
                   2.50000000E+01    1.00000000E+01    5.50790471E-02    9.30123102E-02    3.44660835E-01    5.82030775E-01   -1.38952937E+01    2.03281662E+00    2.14233471E+00   
                   3.00000000E+01    1.00000000E+01    5.26007810E-02    8.88317770E-02    3.44463167E-01    5.81726633E-01   -1.42948503E+01    2.02816161E+00    2.12826946E+00   
                   3.50000000E+01    1.00000000E+01    4.97222058E-02    8.39751961E-02    3.44244568E-01    5.81390239E-01   -1.47833239E+01    2.02301029E+00    2.11268284E+00   
                   4.00000000E+01    1.00000000E+01    4.64671370E-02    7.84824806E-02    3.44011672E-01    5.81031909E-01   -1.53710259E+01    2.01751939E+00    2.09604254E+00   
                   4.50000000E+01    1.00000000E+01    4.28621248E-02    7.23981759E-02    3.43771543E-01    5.80662595E-01   -1.60720686E+01    2.01185595E+00    2.07885025E+00   
                   5.00000000E+01    1.00000000E+01    3.89361320E-02    6.57709332E-02    3.43531478E-01    5.80293540E-01   -1.69060825E+01    2.00619211E+00    2.06162686E+00   
                   5.50000000E+01    1.00000000E+01    3.47202093E-02    5.86529803E-02    3.43298782E-01    5.79935925E-01   -1.79010987E+01    2.00069983E+00    2.04489683E+00   
                   6.00000000E+01    1.00000000E+01    3.02471779E-02    5.10996070E-02    3.43080541E-01    5.79600545E-01   -1.90986787E+01    1.99554581E+00    2.02917214E+00   
                   6.50000000E+01    1.00000000E+01    2.55513278E-02    4.31686720E-02    3.42883387E-01    5.79297505E-01   -2.05637730E+01    1.99088643E+00    2.01493645E+00   
                   7.00000000E+01    1.00000000E+01    2.06681405E-02    3.49201400E-02    3.42713293E-01    5.79035940E-01   -2.24057276E+01    1.98686326E+00    2.00262980E+00   
                   7.50000000E+01    1.00000000E+01    1.56340378E-02    2.64156530E-02    3.42575386E-01    5.78823759E-01   -2.48301012E+01    1.98359877E+00    1.99263448E+00   
                   8.00000000E+01    1.00000000E+01    1.04861572E-02    1.77181356E-02    3.42473807E-01    5.78667405E-01   -2.82990273E+01    1.98119270E+00    1.98526237E+00   
                   8.50000000E+01    1.00000000E+01    5.26215036E-03    8.89143640E-03    3.42411604E-01    5.78571647E-01   -3.42879856E+01    1.97971885E+00    1.98074442E+00   
                   9.00000000E+01    1.00000000E+01    3.69676227E-18    6.24644010E-18    3.42390649E-01    5.78539415E-01   -3.37354785E+02    1.97922259E+00    1.97922259E+00   
                   9.50000000E+01    1.00000000E+01   -5.26215009E-03   -8.89143708E-03    3.42411586E-01    5.78571691E-01   -3.42879852E+01    1.97971922E+00    1.98074479E+00   
                   1.00000000E+02    1.00000000E+01   -1.04861569E-02   -1.77181376E-02    3.42473799E-01    5.78667471E-01   -2.82990266E+01    1.98119339E+00    1.98526305E+00   
                   1.05000000E+02    1.00000000E+01   -1.56340393E-02   -2.64156555E-02    3.42575420E-01    5.78823814E-01   -2.48301004E+01    1.98359961E+00    1.99263532E+00   
                   1.10000000E+02    1.00000000E+01   -2.06681454E-02   -3.49201409E-02    3.42713373E-01    5.79035955E-01   -2.24057269E+01    1.98686395E+00    2.00263050E+00   
                   1.15000000E+02    1.00000000E+01   -2.55513346E-02   -4.31686694E-02    3.42883478E-01    5.79297470E-01   -2.05637727E+01    1.99088664E+00    2.01493666E+00   
                   1.20000000E+02    1.00000000E+01   -3.02471814E-02   -5.10996012E-02    3.43080580E-01    5.79600479E-01   -1.90986792E+01    1.99554534E+00    2.02917167E+00   
                   1.25000000E+02    1.00000000E+01   -3.47202035E-02   -5.86529745E-02    3.43298725E-01    5.79935867E-01   -1.79010997E+01    2.00069882E+00    2.04489582E+00   
                   1.30000000E+02    1.00000000E+01   -3.89361151E-02   -6.57709320E-02    3.43531329E-01    5.80293530E-01   -1.69060836E+01    2.00619102E+00    2.06162578E+00   
                   1.35000000E+02    1.00000000E+01   -4.28621033E-02   -7.23981824E-02    3.43771370E-01    5.80662647E-01   -1.60720691E+01    2.01185540E+00    2.07884969E+00   
                   1.40000000E+02    1.00000000E+01   -4.64671238E-02   -7.84824925E-02    3.44011574E-01    5.81031998E-01   -1.53710255E+01    2.01751973E+00    2.09604288E+00   
                   1.45000000E+02    1.00000000E+01   -4.97222133E-02   -8.39752060E-02    3.44244620E-01    5.81390308E-01   -1.47833228E+01    2.02301138E+00    2.11268394E+00   
                   1.50000000E+02    1.00000000E+01   -5.26008121E-02   -8.88317753E-02    3.44463370E-01    5.81726621E-01   -1.42948491E+01    2.02816282E+00    2.12827066E+00   
                   1.55000000E+02    1.00000000E+01   -5.50790903E-02   -9.30122917E-02    3.44661105E-01    5.82030660E-01   -1.38952932E+01    2.03281712E+00    2.14233521E+00   
                   1.60000000E+02    1.00000000E+01   -5.71362649E-02   -9.64819937E-02    3.44831760E-01    5.82293151E-01   -1.35770752E+01    2.03683301E+00    2.15445783E+00   
                   1.65000000E+02    1.00000000E+01   -5.87548938E-02   -9.92117325E-02    3.44970133E-01    5.82506109E-01   -1.33346598E+01    2.04008922E+00    2.16427879E+00   
                   1.70000000E+02    1.00000000E+01   -5.99211314E-02   -1.01178379E-01    3.45072043E-01    5.82663064E-01   -1.31641076E+01    2.04248784E+00    2.17150807E+00   
                   1.75000000E+02    1.00000000E+01   -6.06249360E-02   -1.02365159E-01    3.45134438E-01    5.82759237E-01   -1.30627831E+01    2.04395695E+00    2.17593290E+00   
                   1.80000000E+02    1.00000000E+01   -6.08602199E-02   -1.02761899E-01    3.45155459E-01    5.82791689E-01   -1.30291722E+01    2.04445238E+00    2.17742321E+00   
                  -1.80000000E+02    1.50000000E+01   -9.07109088E-02   -1.53164501E-01    3.38537720E-01    5.71617701E-01   -9.56265218E+00    1.87629877E+00    2.17742321E+00   
                  -1.75000000E+02    1.50000000E+01   -9.03534882E-02   -1.52562863E-01    3.38491872E-01    5.71547267E-01   -9.59686553E+00    1.87520090E+00    2.17411489E+00   
                  -1.70000000E+02    1.50000000E+01   -8.92847804E-02   -1.50763757E-01    3.38355721E-01    5.71337909E-01   -9.69998418E+00    1.87193759E+00    2.16428078E+00   
                  -1.65000000E+02    1.50000000E+01   -8.75153646E-02   -1.47784659E-01    3.38133403E-01    5.70996077E-01   -9.87346870E+00    1.86660669E+00    2.14819918E+00   
                  -1.60000000E+02    1.50000000E+01   -8.50626071E-02   -1.43654264E-01    3.37831717E-01    5.70532320E-01   -1.01198660E+01    1.85936864E+00    2.12632761E+00   
                  -1.55000000E+02    1.50000000E+01   -8.19502667E-02   -1.38411844E-01    3.37459926E-01    5.69960936E-01   -1.04429948E+01    1.85044191E+00    2.09929251E+00   
                  -1.50000000E+02    1.50000000E+01   -7.82079630E-02   -1.32106411E-01    3.37029480E-01    5.69299508E-01   -1.08482418E+01    1.84009653E+00    2.06787455E+00   
                  -1.45000000E+02    1.50000000E+01   -7.38705380E-02   -1.24795706E-01    3.36553639E-01    5.68568338E-01   -1.13430146E+01    1.82864595E+00    2.03298954E+00   
                  -1.40000000E+02    1.50000000E+01   -6.89773466E-02   -1.16545098E-01    3.36047033E-01    5.67789809E-01   -1.19374341E+01    1.81643747E+00    1.99566510E+00   
                  -1.35000000E+02    1.50000000E+01   -6.35715154E-02   -1.07426413E-01    3.35525173E-01    5.66987680E-01   -1.26454092E+01    1.80384168E+00    1.95701323E+00   
                  -1.30000000E+02    1.50000000E+01   -5.76992118E-02   -9.75167803E-02    3.35003953E-01    5.66186362E-01   -1.34863599E+01    1.79124114E+00    1.91819936E+00   
                  -1.25000000E+02    1.50000000E+01   -5.14089554E-02   -8.68975176E-02    3.34499155E-01    5.65410171E-01   -1.44881061E+01    1.77901881E+00    1.88040820E+00   
                  -1.20000000E+02    1.50000000E+01   -4.47509975E-02   -7.56531212E-02    3.34025993E-01    5.64682584E-01   -1.56920045E+01    1.76754641E+00    1.84480743E+00   
                  -1.15000000E+02    1.50000000E+01   -3.77767885E-02   -6.38703779E-02    3.33598679E-01    5.64025545E-01   -1.71628126E+01    1.75717317E+00    1.81251021E+00   
                  -1.10000000E+02    1.50000000E+01   -3.05385407E-02   -5.16376312E-02    3.33230039E-01    5.63458811E-01   -1.90097019E+01    1.74821531E+00    1.78453776E+00   
                  -1.05000000E+02    1.50000000E+01   -2.30888925E-02   -3.90442066E-02    3.32931141E-01    5.62999384E-01   -2.14380799E+01    1.74094640E+00    1.76178360E+00   
                  -1.00000000E+02    1.50000000E+01   -1.54806722E-02   -2.61799923E-02    3.32710978E-01    5.62661024E-01   -2.49099575E+01    1.73558889E+00    1.74498093E+00   
                  -9.50000000E+01    1.50000000E+01   -7.76675501E-03   -1.31351599E-02    3.32576184E-01    5.62453864E-01   -3.09007236E+01    1.73230714E+00    1.73467504E+00   
                  -9.00000000E+01    1.50000000E+01    5.45588503E-18    9.22712386E-18    3.32530819E-01    5.62384111E-01   -3.33968132E+02    1.73120200E+00    1.73120200E+00   
                  -8.50000000E+01    1.50000000E+01    7.76675627E-03    1.31351599E-02    3.32576238E-01    5.62453863E-01   -3.09007233E+01    1.73230749E+00    1.73467539E+00   
                  -8.00000000E+01    1.50000000E+01    1.54806756E-02    2.61799929E-02    3.32711052E-01    5.62661037E-01   -2.49099568E+01    1.73558953E+00    1.74498157E+00   
                  -7.50000000E+01    1.50000000E+01    2.30888957E-02    3.90442094E-02    3.32931186E-01    5.62999423E-01   -2.14380792E+01    1.74094715E+00    1.76178435E+00   
                  -7.00000000E+01    1.50000000E+01    3.05385394E-02    5.16376367E-02    3.33230024E-01    5.63458871E-01   -1.90097014E+01    1.74821589E+00    1.78453835E+00   
                  -6.50000000E+01    1.50000000E+01    3.77767808E-02    6.38703833E-02    3.33598612E-01    5.64025593E-01   -1.71628125E+01    1.75717325E+00    1.81251030E+00   
                  -6.00000000E+01    1.50000000E+01    4.47509872E-02    7.56531206E-02    3.34025916E-01    5.64682580E-01   -1.56920050E+01    1.76754583E+00    1.84480685E+00   
                  -5.50000000E+01    1.50000000E+01    5.14089508E-02    8.68975058E-02    3.34499125E-01    5.65410094E-01   -1.44881072E+01    1.77901774E+00    1.88040712E+00   
                  -5.00000000E+01    1.50000000E+01    5.76992205E-02    9.75167586E-02    3.35004003E-01    5.66186236E-01   -1.34863610E+01    1.79124005E+00    1.91819827E+00   
                  -4.50000000E+01    1.50000000E+01    6.35715370E-02    1.07426392E-01    3.35525288E-01    5.66987566E-01   -1.26454098E+01    1.80384115E+00    1.95701271E+00   
